date,token,open,high,low,close,volume,buy_qty,sell_qty,buy_usd,sell_usd,PERMNO,BIDLO,ASKHI,PRC,OPENPRC,VOL,SHROUT,EXCHCD,Ret
2023-07-01,USD_DOGE_perpetual_swap,0.06642,0.06992,0.06656,0.06852,1479809260896.0,1479809260896.0,0.0,101987209484.1466,0.0,USD_DOGE_perpetual_swap,0.06656,0.06992,0.06852,0.06642,1479809260896.0,1000000,0,0.02975653742109996
2023-07-01,USD_ETH_perpetual_swap,1933.41,1940.0,1912.0,1924.6,277854147.12509453,139100229.34905136,138753917.7760432,267452378768.2476,266773924673.4845,USD_ETH_perpetual_swap,1912.0,1940.0,1924.6,1933.41,277854147.12509453,1000000,0,-0.004798643142283954
2023-07-01,USDT_1000SHIB_perpetual_swap,0.00755,0.007703,0.007543,0.007648,2227059803066.0,2227059803066.0,0.0,16995211663.305908,0.0,USDT_1000SHIB_perpetual_swap,0.007543,0.007703,0.007648,0.00755,2227059803066.0,1000000,0,0.011774044185739019
2023-07-01,USD_BNB_perpetual_swap,240.45,248.33,240.53,248.1,292359734.95000994,147524293.0900129,144835441.859997,35977130853.95479,35311286939.70815,USD_BNB_perpetual_swap,240.53,248.33,248.1,240.45,292359734.95000994,1000000,0,0.0311720698254363
2023-07-01,USD_MATIC_perpetual_swap,0.6611,0.6762,0.6508,0.6771,62777441037.0,62777441037.0,0.0,41532545608.994736,0.0,USD_MATIC_perpetual_swap,0.6508,0.6762,0.6771,0.6611,62777441037.0,1000000,0,0.02296419398700711
2023-07-01,USD_BTC_perpetual_swap,30460.2,30604.0,30334.6,30579.4,135521.27599999972,67492.24899999985,68029.02699999986,2058436854.0118608,2074693507.7739809,USD_BTC_perpetual_swap,30334.6,30604.0,30579.4,30460.2,135521.27599999972,1000000,0,0.0032150754230448886
2023-07-02,USD_SOL_perpetual_swap,18.676,19.672,18.553,19.46,6795063561.0,6795063561.0,0.0,129165941687.21674,0.0,USD_SOL_perpetual_swap,18.553,19.672,19.46,18.676,6795063561.0,1000000,0,0.03903038069304299
2023-07-02,USD_LINK_perpetual_swap,6.503,6.537,6.362,6.541,5205946926.440113,5205946926.440113,0.0,33486316509.36733,0.0,USD_LINK_perpetual_swap,6.362,6.537,6.541,6.503,5205946926.440113,1000000,0,0.00553420445810926
2023-07-02,USDT_DOGE_perpetual_swap,0.06849,0.0686,0.0664,0.06805,738235431952.0,738235431952.0,0.0,49791693097.77335,0.0,USDT_DOGE_perpetual_swap,0.0664,0.0686,0.06805,0.06849,738235431952.0,1000000,0,-0.006859311150029135
2023-07-02,USDT_MATIC_perpetual_swap,0.6764,0.686,0.6626,0.6819,58081121920.0,58081121920.0,0.0,38881543706.46942,0.0,USDT_MATIC_perpetual_swap,0.6626,0.686,0.6819,0.6764,58081121920.0,1000000,0,0.007089056269383942
2023-07-02,USD_XRP_perpetual_swap,0.4732,0.4918,0.4707,0.4844,282287419335.0823,282287419335.0823,0.0,136514346567.68004,0.0,USD_XRP_perpetual_swap,0.4707,0.4918,0.4844,0.4732,282287419335.0823,1000000,0,0.023236163920574482
2023-07-02,USD_MATIC_perpetual_swap,0.6764,0.686,0.6626,0.6819,58081121920.0,58081121920.0,0.0,38881543706.46942,0.0,USD_MATIC_perpetual_swap,0.6626,0.686,0.6819,0.6764,58081121920.0,1000000,0,0.007089056269383942
2023-07-02,USD_BTC_perpetual_swap,30573.6,30705.3,30274.7,30637.3,231865.36900000105,114886.63700000042,116978.7320000006,3508137248.842419,3571179916.47523,USD_BTC_perpetual_swap,30274.7,30705.3,30637.3,30573.6,231865.36900000102,1000000,0,0.0018934315257983503
2023-07-02,USDT_LDO_perpetual_swap,2.138,2.1616,2.0613,2.1304,7376297885.0,7376297885.0,0.0,15593627372.694038,0.0,USDT_LDO_perpetual_swap,2.0613,2.1616,2.1304,2.138,7376297885.0,1000000,0,-0.0037877016600421642
2023-07-02,USDT_SOL_perpetual_swap,18.676,19.672,18.553,19.46,6795063561.0,6795063561.0,0.0,129165941687.21674,0.0,USDT_SOL_perpetual_swap,18.553,19.672,19.46,18.676,6795063561.0,1000000,0,0.03903038069304299
2023-07-02,USDT_BNB_perpetual_swap,248.0,247.88,243.32,246.78,222391413.4300097,107231043.70000383,115160369.73000586,26318792723.0618,28259397084.32824,USDT_BNB_perpetual_swap,243.32,247.88,246.78,248.0,222391413.4300097,1000000,0,-0.005320435308343363
2023-07-02,USD_ETH_perpetual_swap,1924.07,1954.33,1896.64,1939.41,278665213.7410649,135669847.96803293,142995365.773032,260020017149.40408,273940000914.5709,USD_ETH_perpetual_swap,1896.64,1954.33,1939.41,1924.07,278665213.7410649,1000000,0,0.0076951054764626825
2023-07-02,USD_BNB_perpetual_swap,248.0,247.88,243.32,246.78,222391413.4300097,107231043.70000383,115160369.73000586,26318792723.0618,28259397084.32824,USD_BNB_perpetual_swap,243.32,247.88,246.78,248.0,222391413.4300097,1000000,0,-0.005320435308343363
2023-07-02,USD_LDO_perpetual_swap,2.138,2.1616,2.0613,2.1304,7376297885.0,7376297885.0,0.0,15593627372.694038,0.0,USD_LDO_perpetual_swap,2.0613,2.1616,2.1304,2.138,7376297885.0,1000000,0,-0.0037877016600421642
2023-07-02,USD_1000SHIB_perpetual_swap,0.007647,0.007697,0.007469,0.007656,1532204538989.0,1532204538989.0,0.0,11585216991.00655,0.0,USD_1000SHIB_perpetual_swap,0.007469,0.007697,0.007656,0.007647,1532204538989.0,1000000,0,0.0010460251046024993
2023-07-02,USDT_LINK_perpetual_swap,6.503,6.537,6.362,6.541,5205946926.440113,5205946926.440113,0.0,33486316509.36733,0.0,USDT_LINK_perpetual_swap,6.362,6.537,6.541,6.503,5205946926.440113,1000000,0,0.00553420445810926
2023-07-02,USDT_ADA_perpetual_swap,0.2923,0.2927,0.2868,0.2921,107691968778.0,107691968778.0,0.0,31187315692.222626,0.0,USDT_ADA_perpetual_swap,0.2868,0.2927,0.2921,0.2923,107691968778.0,1000000,0,-0.0013675213675211628
2023-07-02,USDT_1000SHIB_perpetual_swap,0.007647,0.007697,0.007469,0.007656,1532204538989.0,1532204538989.0,0.0,11585216991.00655,0.0,USDT_1000SHIB_perpetual_swap,0.007469,0.007697,0.007656,0.007647,1532204538989.0,1000000,0,0.0010460251046024993
2023-07-02,USD_ADA_perpetual_swap,0.2923,0.2927,0.2868,0.2921,107691968778.0,107691968778.0,0.0,31187315692.222626,0.0,USD_ADA_perpetual_swap,0.2868,0.2927,0.2921,0.2923,107691968778.0,1000000,0,-0.0013675213675211628
2023-07-02,USD_DOGE_perpetual_swap,0.06849,0.0686,0.0664,0.06805,738235431952.0,738235431952.0,0.0,49791693097.77335,0.0,USD_DOGE_perpetual_swap,0.0664,0.0686,0.06805,0.06849,738235431952.0,1000000,0,-0.006859311150029135
2023-07-02,USDT_XRP_perpetual_swap,0.4732,0.4918,0.4707,0.4844,282287419335.0823,282287419335.0823,0.0,136514346567.68004,0.0,USDT_XRP_perpetual_swap,0.4707,0.4918,0.4844,0.4732,282287419335.0823,1000000,0,0.023236163920574482
2023-07-03,USDT_LDO_perpetual_swap,2.1234,2.2217,2.0884,2.2477,9539229962.0,9539229962.0,0.0,20724962473.768856,0.0,USDT_LDO_perpetual_swap,2.0884,2.2217,2.2477,2.1234,9539229962.0,1000000,0,0.05506008261359385
2023-07-03,USD_1000SHIB_perpetual_swap,0.007654,0.007785,0.007631,0.007768,1420136278526.0,1420136278526.0,0.0,10923087531.40135,0.0,USD_1000SHIB_perpetual_swap,0.007631,0.007785,0.007768,0.007654,1420136278526.0,1000000,0,0.014629049111807735
2023-07-03,USDT_XRP_perpetual_swap,0.4843,0.4897,0.4792,0.4897,156167846500.26895,156167846500.26895,0.0,75405386943.40637,0.0,USDT_XRP_perpetual_swap,0.4792,0.4897,0.4897,0.4843,156167846500.26895,1000000,0,0.010941370767960423
2023-07-03,USDT_1000SHIB_perpetual_swap,0.007654,0.007785,0.007631,0.007768,1420136278526.0,1420136278526.0,0.0,10923087531.40135,0.0,USDT_1000SHIB_perpetual_swap,0.007631,0.007785,0.007768,0.007654,1420136278526.0,1000000,0,0.014629049111807735
2023-07-03,USD_XRP_perpetual_swap,0.4843,0.4897,0.4792,0.4897,156167846500.26895,156167846500.26895,0.0,75405386943.40637,0.0,USD_XRP_perpetual_swap,0.4792,0.4897,0.4897,0.4843,156167846500.26895,1000000,0,0.010941370767960423
2023-07-03,USD_LDO_perpetual_swap,2.1234,2.2217,2.0884,2.2477,9539229962.0,9539229962.0,0.0,20724962473.768856,0.0,USD_LDO_perpetual_swap,2.0884,2.2217,2.2477,2.1234,9539229962.0,1000000,0,0.05506008261359385
2023-07-03,USDT_SOL_perpetual_swap,19.454,19.576,18.951,19.262,3703247454.0,3703247454.0,0.0,71597763411.31213,0.0,USDT_SOL_perpetual_swap,18.951,19.576,19.262,19.454,3703247454.0,1000000,0,-0.010174717368962027
2023-07-03,USD_MATIC_perpetual_swap,0.6817,0.718,0.6793,0.7154,63593300169.0,63593300169.0,0.0,43999614920.9758,0.0,USD_MATIC_perpetual_swap,0.6793,0.718,0.7154,0.6817,63593300169.0,1000000,0,0.04912743804076847
2023-07-03,USDT_MATIC_perpetual_swap,0.6817,0.718,0.6793,0.7154,63593300169.0,63593300169.0,0.0,43999614920.9758,0.0,USDT_MATIC_perpetual_swap,0.6793,0.718,0.7154,0.6817,63593300169.0,1000000,0,0.04912743804076847
2023-07-03,USDT_BNB_perpetual_swap,246.78,250.29,245.77,246.64,294434319.4100157,145836710.09000707,148597609.32000867,36335657501.53589,37006251501.3493,USDT_BNB_perpetual_swap,245.77,250.29,246.64,246.78,294434319.4100157,1000000,0,-0.0005673069130399666
2023-07-03,USD_BTC_perpetual_swap,30612.7,31300.0,30576.2,31151.0,370292.53000000166,190651.25400000092,179641.27600000068,5898343032.100243,5556636752.307859,USD_BTC_perpetual_swap,30576.2,31300.0,31151.0,30612.7,370292.5300000016,1000000,0,0.016767143318765054
2023-07-03,USDT_LINK_perpetual_swap,6.539,6.67,6.476,6.63,4433804399.370178,4433804399.370178,0.0,29205800280.230858,0.0,USDT_LINK_perpetual_swap,6.476,6.67,6.63,6.539,4433804399.370178,1000000,0,0.013606482189267632
2023-07-03,USD_ADA_perpetual_swap,0.2915,0.2985,0.2906,0.2967,111088414684.0,111088414684.0,0.0,32629763344.058247,0.0,USD_ADA_perpetual_swap,0.2906,0.2985,0.2967,0.2915,111088414684.0,1000000,0,0.015748031496062964
2023-07-03,USD_DOGE_perpetual_swap,0.06801,0.06865,0.06739,0.06843,488644328616.0,488644328616.0,0.0,33226181347.428543,0.0,USD_DOGE_perpetual_swap,0.06739,0.06865,0.06843,0.06801,488644328616.0,1000000,0,0.005584129316678954
2023-07-03,USD_BNB_perpetual_swap,246.78,250.29,245.77,246.64,294434319.4100157,145836710.09000707,148597609.32000867,36335657501.53589,37006251501.3493,USD_BNB_perpetual_swap,245.77,250.29,246.64,246.78,294434319.4100157,1000000,0,-0.0005673069130399666
2023-07-03,USD_ETH_perpetual_swap,1937.69,1970.04,1934.78,1955.56,402555230.4221625,204937856.8730776,197617373.549085,401185170964.8308,386776089278.1088,USD_ETH_perpetual_swap,1934.78,1970.04,1955.56,1937.69,402555230.4221626,1000000,0,0.00832727478975559
2023-07-03,USDT_ADA_perpetual_swap,0.2915,0.2985,0.2906,0.2967,111088414684.0,111088414684.0,0.0,32629763344.058247,0.0,USDT_ADA_perpetual_swap,0.2906,0.2985,0.2967,0.2915,111088414684.0,1000000,0,0.015748031496062964
2023-07-03,USDT_DOGE_perpetual_swap,0.06801,0.06865,0.06739,0.06843,488644328616.0,488644328616.0,0.0,33226181347.428543,0.0,USDT_DOGE_perpetual_swap,0.06739,0.06865,0.06843,0.06801,488644328616.0,1000000,0,0.005584129316678954
2023-07-03,USD_SOL_perpetual_swap,19.454,19.576,18.951,19.262,3703247454.0,3703247454.0,0.0,71597763411.31213,0.0,USD_SOL_perpetual_swap,18.951,19.576,19.262,19.454,3703247454.0,1000000,0,-0.010174717368962027
2023-07-03,USD_LINK_perpetual_swap,6.539,6.67,6.476,6.63,4433804399.370178,4433804399.370178,0.0,29205800280.230858,0.0,USD_LINK_perpetual_swap,6.476,6.67,6.63,6.539,4433804399.370178,1000000,0,0.013606482189267632
2023-07-04,USD_MATIC_perpetual_swap,0.7147,0.7176,0.6924,0.6955,63283823109.0,63283823109.0,0.0,44694398848.50864,0.0,USD_MATIC_perpetual_swap,0.6924,0.7176,0.6955,0.7147,63283823109.0,1000000,0,-0.027816606094492657
2023-07-04,USDT_1000SHIB_perpetual_swap,0.007761,0.007825,0.007637,0.007677,1918473890786.0,1918473890786.0,0.0,14861620080.23479,0.0,USDT_1000SHIB_perpetual_swap,0.007637,0.007825,0.007677,0.007761,1918473890786.0,1000000,0,-0.011714727085478827
2023-07-04,USDT_DOGE_perpetual_swap,0.06842,0.07109,0.06782,0.06893,962593532398.0,962593532398.0,0.0,66647633150.30673,0.0,USDT_DOGE_perpetual_swap,0.06782,0.07109,0.06893,0.06842,962593532398.0,1000000,0,0.0073067368113399755
2023-07-04,USDT_BNB_perpetual_swap,246.63,246.74,241.03,242.55,202585683.10000312,100715984.1200027,101869698.9800004,24698858603.328358,24972526937.164986,USDT_BNB_perpetual_swap,241.03,246.74,242.55,246.63,202585683.10000312,1000000,0,-0.016582873824197097
2023-07-04,USD_LINK_perpetual_swap,6.627,6.605,6.421,6.522,3375380468.979618,3375380468.979618,0.0,22013418316.41579,0.0,USD_LINK_perpetual_swap,6.421,6.605,6.522,6.627,3375380468.979618,1000000,0,-0.016289592760180938
2023-07-04,USDT_LDO_perpetual_swap,2.2376,2.2346,2.1423,2.1506,7513696302.0,7513696302.0,0.0,16583889351.278824,0.0,USDT_LDO_perpetual_swap,2.1423,2.2346,2.1506,2.2376,7513696302.0,1000000,0,-0.04319971526449262
2023-07-04,USD_ADA_perpetual_swap,0.2967,0.2996,0.2907,0.2923,133131052777.0,133131052777.0,0.0,39439405519.215065,0.0,USD_ADA_perpetual_swap,0.2907,0.2996,0.2923,0.2967,133131052777.0,1000000,0,-0.014829794405123109
2023-07-04,USD_LDO_perpetual_swap,2.2376,2.2346,2.1423,2.1506,7513696302.0,7513696302.0,0.0,16583889351.278824,0.0,USD_LDO_perpetual_swap,2.1423,2.2346,2.1506,2.2376,7513696302.0,1000000,0,-0.04319971526449262
2023-07-04,USD_SOL_perpetual_swap,19.252,19.795,19.078,19.139,3714245334.0,3714245334.0,0.0,72031063753.07866,0.0,USD_SOL_perpetual_swap,19.078,19.795,19.139,19.252,3714245334.0,1000000,0,-0.0063856297373067195
2023-07-04,USDT_MATIC_perpetual_swap,0.7147,0.7176,0.6924,0.6955,63283823109.0,63283823109.0,0.0,44694398848.50864,0.0,USDT_MATIC_perpetual_swap,0.6924,0.7176,0.6955,0.7147,63283823109.0,1000000,0,-0.027816606094492657
2023-07-04,USD_BNB_perpetual_swap,246.63,246.74,241.03,242.55,202585683.10000312,100715984.1200027,101869698.9800004,24698858603.328358,24972526937.164986,USD_BNB_perpetual_swap,241.03,246.74,242.55,246.63,202585683.10000312,1000000,0,-0.016582873824197097
2023-07-04,USD_DOGE_perpetual_swap,0.06842,0.07109,0.06782,0.06893,962593532398.0,962593532398.0,0.0,66647633150.30673,0.0,USD_DOGE_perpetual_swap,0.06782,0.07109,0.06893,0.06842,962593532398.0,1000000,0,0.0073067368113399755
2023-07-04,USD_BTC_perpetual_swap,31148.9,31272.3,30675.4,30766.1,300831.9899999994,146764.56099999955,154067.42899999983,4544450400.4395895,4769476899.452148,USD_BTC_perpetual_swap,30675.4,31272.3,30766.1,31148.9,300831.9899999994,1000000,0,-0.012355943629418054
2023-07-04,USD_1000SHIB_perpetual_swap,0.007761,0.007825,0.007637,0.007677,1918473890786.0,1918473890786.0,0.0,14861620080.23479,0.0,USD_1000SHIB_perpetual_swap,0.007637,0.007825,0.007677,0.007761,1918473890786.0,1000000,0,-0.011714727085478827
2023-07-04,USDT_SOL_perpetual_swap,19.252,19.795,19.078,19.139,3714245334.0,3714245334.0,0.0,72031063753.07866,0.0,USDT_SOL_perpetual_swap,19.078,19.795,19.139,19.252,3714245334.0,1000000,0,-0.0063856297373067195
2023-07-04,USD_ETH_perpetual_swap,1955.0,1964.04,1933.46,1935.84,264467082.3570692,131107809.9960358,133359272.36103342,256148389543.13312,260501388757.2648,USD_ETH_perpetual_swap,1933.46,1964.04,1935.84,1955.0,264467082.35706922,1000000,0,-0.010084067990754564
2023-07-04,USDT_ADA_perpetual_swap,0.2967,0.2996,0.2907,0.2923,133131052777.0,133131052777.0,0.0,39439405519.215065,0.0,USDT_ADA_perpetual_swap,0.2907,0.2996,0.2923,0.2967,133131052777.0,1000000,0,-0.014829794405123109
2023-07-04,USDT_XRP_perpetual_swap,0.4889,0.4922,0.483,0.4873,137395611750.59952,137395611750.59952,0.0,67053382362.42657,0.0,USDT_XRP_perpetual_swap,0.483,0.4922,0.4873,0.4889,137395611750.59952,1000000,0,-0.004900959771288571
2023-07-04,USD_XRP_perpetual_swap,0.4889,0.4922,0.483,0.4873,137395611750.59952,137395611750.59952,0.0,67053382362.42657,0.0,USD_XRP_perpetual_swap,0.483,0.4922,0.4873,0.4889,137395611750.59952,1000000,0,-0.004900959771288571
2023-07-04,USDT_LINK_perpetual_swap,6.627,6.605,6.421,6.522,3375380468.979618,3375380468.979618,0.0,22013418316.41579,0.0,USDT_LINK_perpetual_swap,6.421,6.605,6.522,6.627,3375380468.979618,1000000,0,-0.016289592760180938
2023-07-05,USD_BNB_perpetual_swap,242.54,243.77,236.88,238.98,211739521.08000708,101254411.37000264,110485109.71000443,24339372365.109497,26553051385.77168,USD_BNB_perpetual_swap,236.88,243.77,238.98,242.54,211739521.08000708,1000000,0,-0.014718614718614798
2023-07-05,USDT_SOL_perpetual_swap,19.13,19.317,18.499,18.987,3309496553.0,3309496553.0,0.0,62662722976.01466,0.0,USDT_SOL_perpetual_swap,18.499,19.317,18.987,19.13,3309496553.0,1000000,0,-0.007941898740791098
2023-07-05,USDT_1000SHIB_perpetual_swap,0.007677,0.007735,0.007364,0.007463,1704801671793.0,1704801671793.0,0.0,12882805796.475197,0.0,USDT_1000SHIB_perpetual_swap,0.007364,0.007735,0.007463,0.007677,1704801671793.0,1000000,0,-0.027875472189657358
2023-07-05,USD_LINK_perpetual_swap,6.521,6.56,6.225,6.303,3955471236.799862,3955471236.799862,0.0,25306236391.883743,0.0,USD_LINK_perpetual_swap,6.225,6.56,6.303,6.521,3955471236.799862,1000000,0,-0.03357865685372585
2023-07-05,USD_LDO_perpetual_swap,2.1504,2.1642,2.0253,2.0672,6438132846.0,6438132846.0,0.0,13583248618.585152,0.0,USD_LDO_perpetual_swap,2.0253,2.1642,2.0672,2.1504,6438132846.0,1000000,0,-0.038779875383613716
2023-07-05,USD_BTC_perpetual_swap,30756.1,30852.1,30218.8,30506.6,294891.2959999996,142168.31899999955,152722.977,4334851789.64355,4656858322.703369,USD_BTC_perpetual_swap,30218.8,30852.1,30506.6,30756.1,294891.29599999957,1000000,0,-0.00843460822138653
2023-07-05,USDT_BNB_perpetual_swap,242.54,243.77,236.88,238.98,211739521.08000708,101254411.37000264,110485109.71000443,24339372365.109497,26553051385.77168,USDT_BNB_perpetual_swap,236.88,243.77,238.98,242.54,211739521.08000708,1000000,0,-0.014718614718614798
2023-07-05,USDT_LDO_perpetual_swap,2.1504,2.1642,2.0253,2.0672,6438132846.0,6438132846.0,0.0,13583248618.585152,0.0,USDT_LDO_perpetual_swap,2.0253,2.1642,2.0672,2.1504,6438132846.0,1000000,0,-0.038779875383613716
2023-07-05,USDT_ADA_perpetual_swap,0.2922,0.2954,0.2806,0.2842,114271465155.0,114271465155.0,0.0,32960168560.1628,0.0,USDT_ADA_perpetual_swap,0.2806,0.2954,0.2842,0.2922,114271465155.0,1000000,0,-0.02771125555935683
2023-07-05,USD_ADA_perpetual_swap,0.2922,0.2954,0.2806,0.2842,114271465155.0,114271465155.0,0.0,32960168560.1628,0.0,USD_ADA_perpetual_swap,0.2806,0.2954,0.2842,0.2922,114271465155.0,1000000,0,-0.02771125555935683
2023-07-05,USDT_XRP_perpetual_swap,0.4871,0.4912,0.4699,0.4778,143894930007.33133,143894930007.33133,0.0,69318599202.11188,0.0,USDT_XRP_perpetual_swap,0.4699,0.4912,0.4778,0.4871,143894930007.33133,1000000,0,-0.01949517750872154
2023-07-05,USD_ETH_perpetual_swap,1935.72,1941.23,1896.67,1910.56,328942868.6561387,159404696.9230687,169538171.73307002,305921670838.48486,325255283813.53674,USD_ETH_perpetual_swap,1896.67,1941.23,1910.56,1935.72,328942868.6561387,1000000,0,-0.013058930490123188
2023-07-05,USD_MATIC_perpetual_swap,0.6954,0.7044,0.6613,0.6707,63757263437.0,63757263437.0,0.0,43661424379.2625,0.0,USD_MATIC_perpetual_swap,0.6613,0.7044,0.6707,0.6954,63757263437.0,1000000,0,-0.035657800143781504
2023-07-05,USD_XRP_perpetual_swap,0.4871,0.4912,0.4699,0.4778,143894930007.33133,143894930007.33133,0.0,69318599202.11188,0.0,USD_XRP_perpetual_swap,0.4699,0.4912,0.4778,0.4871,143894930007.33133,1000000,0,-0.01949517750872154
2023-07-05,USDT_MATIC_perpetual_swap,0.6954,0.7044,0.6613,0.6707,63757263437.0,63757263437.0,0.0,43661424379.2625,0.0,USDT_MATIC_perpetual_swap,0.6613,0.7044,0.6707,0.6954,63757263437.0,1000000,0,-0.035657800143781504
2023-07-05,USD_DOGE_perpetual_swap,0.06889,0.06907,0.06578,0.06701,657821046735.0,657821046735.0,0.0,44441516395.92032,0.0,USD_DOGE_perpetual_swap,0.06578,0.06907,0.06701,0.06889,657821046735.0,1000000,0,-0.0278543449876687
2023-07-05,USDT_LINK_perpetual_swap,6.521,6.56,6.225,6.303,3955471236.799862,3955471236.799862,0.0,25306236391.883743,0.0,USDT_LINK_perpetual_swap,6.225,6.56,6.303,6.521,3955471236.799862,1000000,0,-0.03357865685372585
2023-07-05,USD_1000SHIB_perpetual_swap,0.007677,0.007735,0.007364,0.007463,1704801671793.0,1704801671793.0,0.0,12882805796.475197,0.0,USD_1000SHIB_perpetual_swap,0.007364,0.007735,0.007463,0.007677,1704801671793.0,1000000,0,-0.027875472189657358
2023-07-05,USD_SOL_perpetual_swap,19.13,19.317,18.499,18.987,3309496553.0,3309496553.0,0.0,62662722976.01466,0.0,USD_SOL_perpetual_swap,18.499,19.317,18.987,19.13,3309496553.0,1000000,0,-0.007941898740791098
2023-07-05,USDT_DOGE_perpetual_swap,0.06889,0.06907,0.06578,0.06701,657821046735.0,657821046735.0,0.0,44441516395.92032,0.0,USDT_DOGE_perpetual_swap,0.06578,0.06907,0.06701,0.06889,657821046735.0,1000000,0,-0.0278543449876687
2023-07-06,USD_SOL_perpetual_swap,18.982,20.808,18.845,19.821,9773163762.0,9773163762.0,0.0,192912872864.0432,0.0,USD_SOL_perpetual_swap,18.845,20.808,19.821,18.982,9773163762.0,1000000,0,0.04392479064623189
2023-07-06,USDT_1000SHIB_perpetual_swap,0.007463,0.00765,0.007136,0.007164,1851599081429.0,1851599081429.0,0.0,13769639204.51574,0.0,USDT_1000SHIB_perpetual_swap,0.007136,0.00765,0.007164,0.007463,1851599081429.0,1000000,0,-0.040064317298673435
2023-07-06,USD_DOGE_perpetual_swap,0.06696,0.06841,0.06469,0.06505,649171120746.0,649171120746.0,0.0,43386725623.00196,0.0,USD_DOGE_perpetual_swap,0.06469,0.06841,0.06505,0.06696,649171120746.0,1000000,0,-0.029249365766303548
2023-07-06,USDT_XRP_perpetual_swap,0.4774,0.4828,0.4618,0.4638,144711925299.7793,144711925299.7793,0.0,68687425744.99137,0.0,USDT_XRP_perpetual_swap,0.4618,0.4828,0.4638,0.4774,144711925299.7793,1000000,0,-0.029300962745918868
2023-07-06,USDT_DOGE_perpetual_swap,0.06696,0.06841,0.06469,0.06505,649171120746.0,649171120746.0,0.0,43386725623.00196,0.0,USDT_DOGE_perpetual_swap,0.06469,0.06841,0.06505,0.06696,649171120746.0,1000000,0,-0.029249365766303548
2023-07-06,USD_ADA_perpetual_swap,0.2837,0.2926,0.2766,0.2798,147223090199.0,147223090199.0,0.0,42007666910.71445,0.0,USD_ADA_perpetual_swap,0.2766,0.2926,0.2798,0.2837,147223090199.0,1000000,0,-0.015482054890921915
2023-07-06,USDT_LINK_perpetual_swap,6.297,6.492,6.074,6.09,4552260539.250303,4552260539.250303,0.0,28651384967.0915,0.0,USDT_LINK_perpetual_swap,6.074,6.492,6.09,6.297,4552260539.250303,1000000,0,-0.03379343169919091
2023-07-06,USD_ETH_perpetual_swap,1909.87,1952.56,1844.87,1853.09,559583874.5081503,276068526.46708006,283515348.0410702,528078863816.4552,541906074460.96747,USD_ETH_perpetual_swap,1844.87,1952.56,1853.09,1909.87,559583874.5081503,1000000,0,-0.030080185914077573
2023-07-06,USDT_SOL_perpetual_swap,18.982,20.808,18.845,19.821,9773163762.0,9773163762.0,0.0,192912872864.0432,0.0,USDT_SOL_perpetual_swap,18.845,20.808,19.821,18.982,9773163762.0,1000000,0,0.04392479064623189
2023-07-06,USD_1000SHIB_perpetual_swap,0.007463,0.00765,0.007136,0.007164,1851599081429.0,1851599081429.0,0.0,13769639204.51574,0.0,USD_1000SHIB_perpetual_swap,0.007136,0.00765,0.007164,0.007463,1851599081429.0,1000000,0,-0.040064317298673435
2023-07-06,USD_BNB_perpetual_swap,238.84,243.68,231.43,232.48,252385121.09001505,121433503.80000666,130951617.2900084,29110490183.42262,31380694599.901787,USD_BNB_perpetual_swap,231.43,243.68,232.48,238.84,252385121.09001505,1000000,0,-0.02719892878065111
2023-07-06,USDT_ADA_perpetual_swap,0.2837,0.2926,0.2766,0.2798,147223090199.0,147223090199.0,0.0,42007666910.71445,0.0,USDT_ADA_perpetual_swap,0.2766,0.2926,0.2798,0.2837,147223090199.0,1000000,0,-0.015482054890921915
2023-07-06,USD_MATIC_perpetual_swap,0.6703,0.6977,0.6496,0.6637,82568843112.0,82568843112.0,0.0,55852268278.14432,0.0,USD_MATIC_perpetual_swap,0.6496,0.6977,0.6637,0.6703,82568843112.0,1000000,0,-0.01043685701505892
2023-07-06,USD_BTC_perpetual_swap,30488.5,31372.7,29874.4,29964.6,721265.6080000092,352481.87300000456,368783.73500000464,10791720593.822844,11278455013.093132,USD_BTC_perpetual_swap,29874.4,31372.7,29964.6,30488.5,721265.6080000092,1000000,0,-0.01776664721732346
2023-07-06,USDT_MATIC_perpetual_swap,0.6703,0.6977,0.6496,0.6637,82568843112.0,82568843112.0,0.0,55852268278.14432,0.0,USDT_MATIC_perpetual_swap,0.6496,0.6977,0.6637,0.6703,82568843112.0,1000000,0,-0.01043685701505892
2023-07-06,USD_XRP_perpetual_swap,0.4774,0.4828,0.4618,0.4638,144711925299.7793,144711925299.7793,0.0,68687425744.99137,0.0,USD_XRP_perpetual_swap,0.4618,0.4828,0.4638,0.4774,144711925299.7793,1000000,0,-0.029300962745918868
2023-07-06,USD_LINK_perpetual_swap,6.297,6.492,6.074,6.09,4552260539.250303,4552260539.250303,0.0,28651384967.0915,0.0,USD_LINK_perpetual_swap,6.074,6.492,6.09,6.297,4552260539.250303,1000000,0,-0.03379343169919091
2023-07-06,USD_LDO_perpetual_swap,2.0638,2.148,1.9106,1.9231,7400211053.0,7400211053.0,0.0,15283033086.456224,0.0,USD_LDO_perpetual_swap,1.9106,2.148,1.9231,2.0638,7400211053.0,1000000,0,-0.06970781733746134
2023-07-06,USDT_BNB_perpetual_swap,238.84,243.68,231.43,232.48,252385121.09001505,121433503.80000666,130951617.2900084,29110490183.42262,31380694599.901787,USDT_BNB_perpetual_swap,231.43,243.68,232.48,238.84,252385121.09001505,1000000,0,-0.02719892878065111
