date,token,open,high,low,close,volume,buy_qty,sell_qty,buy_usd,sell_usd,PERMNO,BIDLO,ASKHI,PRC,OPENPRC,VOL,SHROUT,EXCHCD,Ret,next_1d_ret,next_7d_ret,next_30d_ret,next_180d_ret,next_360d_ret,next_week_ret,next_month_ret,next_quarter_ret,next_year_ret,Date,StockID,MarketCap,next_week_ret_0delay
2023-06-05,USDT_XRP_perpetual_swap,0.5353,0.5404,0.4902,0.51,345172587871.83856,345172587871.83856,0.0,181035116060.0733,0.0,USDT_XRP_perpetual_swap,0.4902,0.5404,0.51,0.5353,345172587871.83856,1000000,0,-0.04939422180801489,-0.03791737408036222,-0.029680365296803513,0.06739221431561315,-0.1826923076923077,,-0.029680365296803513,0.06739221431561315,-0.1826923076923077,,2023-06-05,USDT_XRP_perpetual_swap,100000,-0.029680365296803513
2023-06-06,USD_LINK_perpetual_swap,6.05,6.296,6.006,6.26,2456276665.650222,2456276665.650222,0.0,15037420614.635292,0.0,USD_LINK_perpetual_swap,6.006,6.296,6.26,6.05,2456276665.650222,1000000,0,0.033173791054629476,0.0577897938492733,0.18068653338362894,0.02791461412151075,-0.6046482253378805,,0.18068653338362894,0.02791461412151075,-0.6046482253378805,,2023-06-06,USD_LINK_perpetual_swap,100000,0.18068653338362894
2023-06-06,USDT_ADA_perpetual_swap,0.3512,0.3552,0.3385,0.3536,99182939975.0,99182939975.0,0.0,34578541405.36375,0.0,USDT_ADA_perpetual_swap,0.3385,0.3552,0.3536,0.3512,99182939975.0,1000000,0,0.005688282138794021,0.09643410852713186,0.28581818181818175,0.26375982844889223,-0.10661950480040416,,0.28581818181818175,0.26375982844889223,-0.10661950480040416,,2023-06-06,USDT_ADA_perpetual_swap,100000,0.28581818181818175
2023-06-06,USDT_1000SHIB_perpetual_swap,0.007971,0.008208,0.007886,0.008175,1314395904542.0,1314395904542.0,0.0,10559332240.694212,0.0,USDT_1000SHIB_perpetual_swap,0.007886,0.008208,0.008175,0.007971,1314395904542.0,1000000,0,0.023538249655690624,0.038358948304331175,0.20344472250846457,0.14112227805695143,-0.09728356890459366,,0.20344472250846457,0.14112227805695143,-0.09728356890459366,,2023-06-06,USDT_1000SHIB_perpetual_swap,100000,0.20344472250846457
2023-06-06,USD_1000SHIB_perpetual_swap,0.007971,0.008208,0.007886,0.008175,1314395904542.0,1314395904542.0,0.0,10559332240.694212,0.0,USD_1000SHIB_perpetual_swap,0.007886,0.008208,0.008175,0.007971,1314395904542.0,1000000,0,0.023538249655690624,0.038358948304331175,0.20344472250846457,0.14112227805695143,-0.09728356890459366,,0.20344472250846457,0.14112227805695143,-0.09728356890459366,,2023-06-06,USD_1000SHIB_perpetual_swap,100000,0.20344472250846457
2023-06-06,USD_LDO_perpetual_swap,2.2084,2.4374,2.157,2.4092,16253755395.0,16253755395.0,0.0,36922818385.884026,0.0,USD_LDO_perpetual_swap,2.157,2.4374,2.4092,2.2084,16253755395.0,1000000,0,0.08738039357284699,0.0568984426409298,0.3558444481962968,0.2527689667723987,-0.011204596757644292,,0.3558444481962968,0.2527689667723987,-0.011204596757644292,,2023-06-06,USD_LDO_perpetual_swap,100000,0.3558444481962968
2023-06-06,USDT_XRP_perpetual_swap,0.5086,0.5304,0.4973,0.5301,243193996684.92807,243193996684.92807,0.0,123699576399.90549,0.0,USDT_XRP_perpetual_swap,0.4973,0.5304,0.5301,0.5086,243193996684.92807,1000000,0,0.03941176470588226,0.021190522057407124,0.02040423484119347,0.14294954721862885,-0.15183999999999997,,0.02040423484119347,0.14294954721862885,-0.15183999999999997,,2023-06-06,USDT_XRP_perpetual_swap,100000,0.02040423484119347
2023-06-06,USD_MATIC_perpetual_swap,0.835,0.8351,0.7902,0.8234,60218657818.0,60218657818.0,0.0,49092564402.11968,0.0,USD_MATIC_perpetual_swap,0.7902,0.8351,0.8234,0.835,60218657818.0,1000000,0,-0.015189570625523174,0.07577737130911943,0.27678709877500385,0.2406207623926473,0.010430727696649988,,0.27678709877500385,0.2406207623926473,0.010430727696649988,,2023-06-06,USD_MATIC_perpetual_swap,100000,0.27678709877500385
2023-06-06,USD_XRP_perpetual_swap,0.5086,0.5304,0.4973,0.5301,243193996684.92807,243193996684.92807,0.0,123699576399.90549,0.0,USD_XRP_perpetual_swap,0.4973,0.5304,0.5301,0.5086,243193996684.92807,1000000,0,0.03941176470588226,0.021190522057407124,0.02040423484119347,0.14294954721862885,-0.15183999999999997,,0.02040423484119347,0.14294954721862885,-0.15183999999999997,,2023-06-06,USD_XRP_perpetual_swap,100000,0.02040423484119347
2023-06-06,USD_BNB_perpetual_swap,277.0,285.16,273.18,281.48,339847361.9300326,166810306.13002005,173037055.80001253,46337082689.65289,48045448742.188805,USD_BNB_perpetual_swap,273.18,285.16,281.48,277.0,339847361.9300326,1000000,0,0.015586664742387013,0.08399121962490863,0.15285058977719546,0.21077081899518246,0.232993122782426,,0.15285058977719546,0.21077081899518246,0.232993122782426,,2023-06-06,USD_BNB_perpetual_swap,100000,0.15285058977719546
2023-06-06,USDT_DOGE_perpetual_swap,0.06636,0.07148,0.06597,0.0703,821945667946.0,821945667946.0,0.0,55799960704.51554,0.0,USDT_DOGE_perpetual_swap,0.06597,0.07148,0.0703,0.06636,821945667946.0,1000000,0,0.05714285714285716,0.04488703923900106,0.13883039040984935,0.0807071483474251,-0.18055717449586206,,0.13883039040984935,0.0807071483474251,-0.18055717449586206,,2023-06-06,USDT_DOGE_perpetual_swap,100000,0.13883039040984935
2023-06-06,USD_ETH_perpetual_swap,1810.03,1891.34,1800.45,1884.0,4332532.480999984,2240582.8029999854,2091949.677999998,4131531880.125299,3855678987.4546194,USD_ETH_perpetual_swap,1800.45,1891.34,1884.0,1810.03,4332532.480999984,1000000,0,0.040320710333631604,0.028137346925410922,0.08292666103360857,0.016680247586463803,-0.1413453168226131,,0.08292666103360857,0.016680247586463803,-0.1413453168226131,,2023-06-06,USD_ETH_perpetual_swap,100000,0.08292666103360857
2023-06-06,USD_BTC_perpetual_swap,25714.7,27195.5,25444.6,27241.0,731304.5740000157,379329.6130000092,351974.9610000066,9961603966.037409,9231827812.373838,USD_BTC_perpetual_swap,25444.6,27195.5,27241.0,25714.7,731304.5740000159,1000000,0,0.0582275727310515,0.03360222193554252,0.05077802550473298,-0.09089392149402953,-0.3187706311893568,,0.05077802550473298,-0.09089392149402953,-0.3187706311893568,,2023-06-06,USD_BTC_perpetual_swap,100000,0.05077802550473298
2023-06-06,USD_ADA_perpetual_swap,0.3512,0.3552,0.3385,0.3536,99182939975.0,99182939975.0,0.0,34578541405.36375,0.0,USD_ADA_perpetual_swap,0.3385,0.3552,0.3536,0.3512,99182939975.0,1000000,0,0.005688282138794021,0.09643410852713186,0.28581818181818175,0.26375982844889223,-0.10661950480040416,,0.28581818181818175,0.26375982844889223,-0.10661950480040416,,2023-06-06,USD_ADA_perpetual_swap,100000,0.28581818181818175
2023-06-06,USDT_BNB_perpetual_swap,277.0,285.16,273.18,281.48,339847361.9300326,166810306.13002005,173037055.80001253,46337082689.65289,48045448742.188805,USDT_BNB_perpetual_swap,273.18,285.16,281.48,277.0,339847361.9300326,1000000,0,0.015586664742387013,0.08399121962490863,0.15285058977719546,0.21077081899518246,0.232993122782426,,0.15285058977719546,0.21077081899518246,0.232993122782426,,2023-06-06,USDT_BNB_perpetual_swap,100000,0.15285058977719546
2023-06-06,USDT_MATIC_perpetual_swap,0.835,0.8351,0.7902,0.8234,60218657818.0,60218657818.0,0.0,49092564402.11968,0.0,USDT_MATIC_perpetual_swap,0.7902,0.8351,0.8234,0.835,60218657818.0,1000000,0,-0.015189570625523174,0.07577737130911943,0.27678709877500385,0.2406207623926473,0.010430727696649988,,0.27678709877500385,0.2406207623926473,0.010430727696649988,,2023-06-06,USDT_MATIC_perpetual_swap,100000,0.27678709877500385
2023-06-06,USD_SOL_perpetual_swap,19.997,20.629,19.266,20.391,2929396729.0,2929396729.0,0.0,58252525004.07495,0.0,USD_SOL_perpetual_swap,19.266,20.629,20.391,19.997,2929396729.0,1000000,0,0.016500498504486538,0.09370306801115635,0.3561452513966479,0.02875737853791427,-0.6768462757527733,,0.3561452513966479,0.02875737853791427,-0.6768462757527733,,2023-06-06,USD_SOL_perpetual_swap,100000,0.3561452513966479
2023-06-06,USDT_SOL_perpetual_swap,19.997,20.629,19.266,20.391,2929396729.0,2929396729.0,0.0,58252525004.07495,0.0,USDT_SOL_perpetual_swap,19.266,20.629,20.391,19.997,2929396729.0,1000000,0,0.016500498504486538,0.09370306801115635,0.3561452513966479,0.02875737853791427,-0.6768462757527733,,0.3561452513966479,0.02875737853791427,-0.6768462757527733,,2023-06-06,USDT_SOL_perpetual_swap,100000,0.3561452513966479
2023-06-06,USDT_LDO_perpetual_swap,2.2084,2.4374,2.157,2.4092,16253755395.0,16253755395.0,0.0,36922818385.884026,0.0,USDT_LDO_perpetual_swap,2.157,2.4374,2.4092,2.2084,16253755395.0,1000000,0,0.08738039357284699,0.0568984426409298,0.3558444481962968,0.2527689667723987,-0.011204596757644292,,0.3558444481962968,0.2527689667723987,-0.011204596757644292,,2023-06-06,USDT_LDO_perpetual_swap,100000,0.3558444481962968
2023-06-06,USDT_LINK_perpetual_swap,6.05,6.296,6.006,6.26,2456276665.650222,2456276665.650222,0.0,15037420614.635292,0.0,USDT_LINK_perpetual_swap,6.006,6.296,6.26,6.05,2456276665.650222,1000000,0,0.033173791054629476,0.0577897938492733,0.18068653338362894,0.02791461412151075,-0.6046482253378805,,0.18068653338362894,0.02791461412151075,-0.6046482253378805,,2023-06-06,USDT_LINK_perpetual_swap,100000,0.18068653338362894
2023-06-06,USD_DOGE_perpetual_swap,0.06636,0.07148,0.06597,0.0703,821945667946.0,821945667946.0,0.0,55799960704.51554,0.0,USD_DOGE_perpetual_swap,0.06597,0.07148,0.0703,0.06636,821945667946.0,1000000,0,0.05714285714285716,0.04488703923900106,0.13883039040984935,0.0807071483474251,-0.18055717449586206,,0.13883039040984935,0.0807071483474251,-0.18055717449586206,,2023-06-06,USD_DOGE_perpetual_swap,100000,0.13883039040984935
2023-06-07,USD_ETH_perpetual_swap,1883.26,1888.44,1821.5,1832.44,3703916.605000005,1815271.6160000048,1888644.9890000003,3367913180.1232715,3503050888.5347915,USD_ETH_perpetual_swap,1821.5,1888.44,1832.44,1883.26,3703916.605000005,1000000,0,-0.02736730360934181,-0.006807588075880777,0.11036781191298561,-0.020174636530368883,-0.18359381961399313,,0.11036781191298561,-0.020174636530368883,-0.18359381961399313,,2023-06-07,USD_ETH_perpetual_swap,100000,0.11036781191298561
2023-06-07,USD_BTC_perpetual_swap,27221.2,27235.8,26141.9,26355.4,659996.4640000064,323583.9250000028,336412.5390000037,8620143977.57788,8959436830.800732,USD_BTC_perpetual_swap,26141.9,27235.8,26355.4,27221.2,659996.4640000064,1000000,0,-0.03250981975698386,-0.005036090725136555,0.04901289603566328,-0.1312055802423554,-0.37256517081299845,,0.04901289603566328,-0.1312055802423554,-0.37256517081299845,,2023-06-07,USD_BTC_perpetual_swap,100000,0.04901289603566328
2023-06-07,USD_DOGE_perpetual_swap,0.07021,0.07011,0.0667,0.06728,646058145893.0,646058145893.0,0.0,44234598437.52783,0.0,USD_DOGE_perpetual_swap,0.0667,0.07011,0.06728,0.07021,646058145893.0,1000000,0,-0.04295874822190604,-0.009276984243852038,0.11409173704255693,0.029218295854367637,-0.2707565575547365,,0.11409173704255693,0.029218295854367637,-0.2707565575547365,,2023-06-07,USD_DOGE_perpetual_swap,100000,0.11409173704255693
2023-06-07,USD_ADA_perpetual_swap,0.3529,0.351,0.3189,0.3225,141376365351.0,141376365351.0,0.0,47513806531.0316,0.0,USD_ADA_perpetual_swap,0.3189,0.351,0.3225,0.3529,141376365351.0,1000000,0,-0.08795248868778283,-0.0012387736141220573,0.22483858716293215,0.1339662447257386,-0.20820034372698248,,0.22483858716293215,0.1339662447257386,-0.20820034372698248,,2023-06-07,USD_ADA_perpetual_swap,100000,0.22483858716293215
2023-06-07,USD_MATIC_perpetual_swap,0.8222,0.8201,0.7606,0.7654,66578166793.0,66578166793.0,0.0,52809494652.62424,0.0,USD_MATIC_perpetual_swap,0.7606,0.8201,0.7654,0.8222,66578166793.0,1000000,0,-0.07043964051493812,-0.02009985917296131,0.23591151299854674,0.1314116777531411,-0.056692137047079205,,0.23591151299854674,0.1314116777531411,-0.056692137047079205,,2023-06-07,USD_MATIC_perpetual_swap,100000,0.23591151299854674
2023-06-07,USDT_XRP_perpetual_swap,0.5298,0.535,0.5079,0.5191,304903419227.8015,304903419227.8015,0.0,160188009627.23734,0.0,USDT_XRP_perpetual_swap,0.5079,0.535,0.5191,0.5298,304903419227.8015,1000000,0,-0.020750801735521573,-0.009729111026325787,0.08123307644240785,0.10824081981212652,-0.16623835528429176,,0.08123307644240785,0.10824081981212652,-0.16623835528429176,,2023-06-07,USDT_XRP_perpetual_swap,100000,0.08123307644240785
2023-06-07,USDT_SOL_perpetual_swap,20.38,20.415,18.542,18.644,3127854210.0,3127854210.0,0.0,61591110305.41412,0.0,USDT_SOL_perpetual_swap,18.542,20.415,18.644,20.38,3127854210.0,1000000,0,-0.08567505271933695,-0.012865992481601252,0.2866804692891649,-0.13283720930232568,-0.6978330983290384,,0.2866804692891649,-0.13283720930232568,-0.6978330983290384,,2023-06-07,USDT_SOL_perpetual_swap,100000,0.2866804692891649
2023-06-07,USD_BNB_perpetual_swap,281.18,280.79,255.38,259.67,486179646.8100697,234747721.9700339,251431924.8400358,62688820531.75737,67208042103.2483,USD_BNB_perpetual_swap,255.38,280.79,259.67,281.18,486179646.8100697,1000000,0,-0.07748330254369762,-0.009195665445665302,0.0919680403700589,0.10239864147739342,0.1112204724409449,,0.0919680403700589,0.10239864147739342,0.1112204724409449,,2023-06-07,USD_BNB_perpetual_swap,100000,0.0919680403700589
2023-06-07,USDT_ADA_perpetual_swap,0.3529,0.351,0.3189,0.3225,141376365351.0,141376365351.0,0.0,47513806531.0316,0.0,USDT_ADA_perpetual_swap,0.3189,0.351,0.3225,0.3529,141376365351.0,1000000,0,-0.08795248868778283,-0.0012387736141220573,0.22483858716293215,0.1339662447257386,-0.20820034372698248,,0.22483858716293215,0.1339662447257386,-0.20820034372698248,,2023-06-07,USDT_ADA_perpetual_swap,100000,0.22483858716293215
2023-06-07,USDT_DOGE_perpetual_swap,0.07021,0.07011,0.0667,0.06728,646058145893.0,646058145893.0,0.0,44234598437.52783,0.0,USDT_DOGE_perpetual_swap,0.0667,0.07011,0.06728,0.07021,646058145893.0,1000000,0,-0.04295874822190604,-0.009276984243852038,0.11409173704255693,0.029218295854367637,-0.2707565575547365,,0.11409173704255693,0.029218295854367637,-0.2707565575547365,,2023-06-07,USDT_DOGE_perpetual_swap,100000,0.11409173704255693
2023-06-07,USDT_LINK_perpetual_swap,6.259,6.252,5.838,5.918,3001452025.5404453,3001452025.5404453,0.0,18280284386.983013,0.0,USDT_LINK_perpetual_swap,5.838,6.252,5.918,6.259,3001452025.5404453,1000000,0,-0.05463258785942482,-0.012349799732977229,0.12766768292682928,-0.03850528025995126,-0.6241823839461484,,0.12766768292682928,-0.03850528025995126,-0.6241823839461484,,2023-06-07,USDT_LINK_perpetual_swap,100000,0.12766768292682928
2023-06-07,USD_1000SHIB_perpetual_swap,0.008173,0.008164,0.007758,0.007873,1434235481975.0,1434235481975.0,0.0,11475579145.36416,0.0,USD_1000SHIB_perpetual_swap,0.007758,0.008164,0.007873,0.008173,1434235481975.0,1000000,0,-0.03694189602446485,-0.00956095106302679,0.20070154033856946,0.07672319474835887,-0.14858873148048013,,0.20070154033856946,0.07672319474835887,-0.14858873148048013,,2023-06-07,USD_1000SHIB_perpetual_swap,100000,0.20070154033856946
2023-06-07,USD_XRP_perpetual_swap,0.5298,0.535,0.5079,0.5191,304903419227.8015,304903419227.8015,0.0,160188009627.23734,0.0,USD_XRP_perpetual_swap,0.5079,0.535,0.5191,0.5298,304903419227.8015,1000000,0,-0.020750801735521573,-0.009729111026325787,0.08123307644240785,0.10824081981212652,-0.16623835528429176,,0.08123307644240785,0.10824081981212652,-0.16623835528429176,,2023-06-07,USD_XRP_perpetual_swap,100000,0.08123307644240785
2023-06-07,USDT_LDO_perpetual_swap,2.4062,2.4,2.273,2.2795,16309593026.0,16309593026.0,0.0,38593933653.47639,0.0,USDT_LDO_perpetual_swap,2.273,2.4,2.2795,2.4062,16309593026.0,1000000,0,-0.05383529802424025,0.05459171871385604,0.35482912332838046,0.17949912035599702,-0.04595488218306609,,0.35482912332838046,0.17949912035599702,-0.04595488218306609,,2023-06-07,USDT_LDO_perpetual_swap,100000,0.35482912332838046
2023-06-07,USDT_BNB_perpetual_swap,281.18,280.79,255.38,259.67,486179646.8100697,234747721.9700339,251431924.8400358,62688820531.75737,67208042103.2483,USDT_BNB_perpetual_swap,255.38,280.79,259.67,281.18,486179646.8100697,1000000,0,-0.07748330254369762,-0.009195665445665302,0.0919680403700589,0.10239864147739342,0.1112204724409449,,0.0919680403700589,0.10239864147739342,0.1112204724409449,,2023-06-07,USDT_BNB_perpetual_swap,100000,0.0919680403700589
2023-06-07,USDT_1000SHIB_perpetual_swap,0.008173,0.008164,0.007758,0.007873,1434235481975.0,1434235481975.0,0.0,11475579145.36416,0.0,USDT_1000SHIB_perpetual_swap,0.007758,0.008164,0.007873,0.008173,1434235481975.0,1000000,0,-0.03694189602446485,-0.00956095106302679,0.20070154033856946,0.07672319474835887,-0.14858873148048013,,0.20070154033856946,0.07672319474835887,-0.14858873148048013,,2023-06-07,USDT_1000SHIB_perpetual_swap,100000,0.20070154033856946
2023-06-07,USDT_MATIC_perpetual_swap,0.8222,0.8201,0.7606,0.7654,66578166793.0,66578166793.0,0.0,52809494652.62424,0.0,USDT_MATIC_perpetual_swap,0.7606,0.8201,0.7654,0.8222,66578166793.0,1000000,0,-0.07043964051493812,-0.02009985917296131,0.23591151299854674,0.1314116777531411,-0.056692137047079205,,0.23591151299854674,0.1314116777531411,-0.056692137047079205,,2023-06-07,USDT_MATIC_perpetual_swap,100000,0.23591151299854674
2023-06-07,USD_SOL_perpetual_swap,20.38,20.415,18.542,18.644,3127854210.0,3127854210.0,0.0,61591110305.41412,0.0,USD_SOL_perpetual_swap,18.542,20.415,18.644,20.38,3127854210.0,1000000,0,-0.08567505271933695,-0.012865992481601252,0.2866804692891649,-0.13283720930232568,-0.6978330983290384,,0.2866804692891649,-0.13283720930232568,-0.6978330983290384,,2023-06-07,USD_SOL_perpetual_swap,100000,0.2866804692891649
2023-06-07,USD_LINK_perpetual_swap,6.259,6.252,5.838,5.918,3001452025.5404453,3001452025.5404453,0.0,18280284386.983013,0.0,USD_LINK_perpetual_swap,5.838,6.252,5.918,6.259,3001452025.5404453,1000000,0,-0.05463258785942482,-0.012349799732977229,0.12766768292682928,-0.03850528025995126,-0.6241823839461484,,0.12766768292682928,-0.03850528025995126,-0.6241823839461484,,2023-06-07,USD_LINK_perpetual_swap,100000,0.12766768292682928
2023-06-07,USD_LDO_perpetual_swap,2.4062,2.4,2.273,2.2795,16309593026.0,16309593026.0,0.0,38593933653.47639,0.0,USD_LDO_perpetual_swap,2.273,2.4,2.2795,2.4062,16309593026.0,1000000,0,-0.05383529802424025,0.05459171871385604,0.35482912332838046,0.17949912035599702,-0.04595488218306609,,0.35482912332838046,0.17949912035599702,-0.04595488218306609,,2023-06-07,USD_LDO_perpetual_swap,100000,0.35482912332838046
2023-06-08,USD_1000SHIB_perpetual_swap,0.007871,0.007989,0.00782,0.007949,1019134017201.0,1019134017201.0,0.0,8077199396.375867,0.0,USD_1000SHIB_perpetual_swap,0.00782,0.007989,0.007949,0.007871,1019134017201.0,1000000,0,0.009653245268639532,0.006839772007599887,0.1764096492526268,0.03881338212232088,-0.16282253817798842,,0.1764096492526268,0.03881338212232088,-0.16282253817798842,,2023-06-08,USD_1000SHIB_perpetual_swap,100000,0.1764096492526268
2023-06-08,USD_ADA_perpetual_swap,0.322,0.3294,0.32,0.3229,117087819492.0,117087819492.0,0.0,38012550466.01591,0.0,USD_ADA_perpetual_swap,0.32,0.3294,0.3229,0.322,117087819492.0,1000000,0,0.0012403100775193465,0.09235453315290942,0.23244274809160315,0.11114934618031658,-0.242907385697538,,0.23244274809160315,0.11114934618031658,-0.242907385697538,,2023-06-08,USD_ADA_perpetual_swap,100000,0.23244274809160315
2023-06-08,USD_ETH_perpetual_swap,1831.31,1855.58,1829.19,1845.0,1833408.386000001,922499.1050000004,910909.2810000008,1701570593.31107,1679753923.6651704,USD_ETH_perpetual_swap,1829.19,1855.58,1845.0,1831.31,1833408.3860000013,1000000,0,0.006854248979502708,0.002494009487016502,0.1070177122833964,-0.010973105973293595,-0.19708950384918333,,0.1070177122833964,-0.010973105973293595,-0.19708950384918333,,2023-06-08,USD_ETH_perpetual_swap,100000,0.1070177122833964
2023-06-08,USD_LDO_perpetual_swap,2.2731,2.3082,2.1536,2.1615,12706760274.0,12706760274.0,0.0,28208474989.86038,0.0,USD_LDO_perpetual_swap,2.1536,2.3082,2.1615,2.2731,12706760274.0,1000000,0,-0.05176573810046059,-9.251977610214013e-05,0.2792968750000002,0.10500485660242331,-0.10355839416058388,,0.2792968750000002,0.10500485660242331,-0.10355839416058388,,2023-06-08,USD_LDO_perpetual_swap,100000,0.2792968750000002
2023-06-08,USDT_DOGE_perpetual_swap,0.06723,0.06825,0.06703,0.06791,336605520707.0,336605520707.0,0.0,22800708942.673237,0.0,USDT_DOGE_perpetual_swap,0.06703,0.06825,0.06791,0.06723,336605520707.0,1000000,0,0.009363852556480312,-0.022877697841726774,0.10368925727287492,0.03332318928788802,-0.280995235574378,,0.10368925727287492,0.03332318928788802,-0.280995235574378,,2023-06-08,USDT_DOGE_perpetual_swap,100000,0.10368925727287492
2023-06-08,USD_BNB_perpetual_swap,259.21,266.41,257.41,262.08,339688921.68008006,172644774.12004274,167044147.56003729,45265408148.54652,43787263855.41687,USD_BNB_perpetual_swap,257.41,266.41,262.08,259.21,339688921.68008006,1000000,0,0.009281010513343846,0.0035996017461896734,0.10568282495886594,0.1094272531007916,0.1324863883847549,,0.10568282495886594,0.1094272531007916,0.1324863883847549,,2023-06-08,USD_BNB_perpetual_swap,100000,0.10568282495886594
2023-06-08,USDT_SOL_perpetual_swap,18.627,19.0,18.273,18.887,2993491759.0,2993491759.0,0.0,55859672447.25745,0.0,USDT_SOL_perpetual_swap,18.273,19.0,18.887,18.627,2993491759.0,1000000,0,0.013033683758850056,0.08477399345241499,0.27735695928581094,-0.13627841039008548,-0.6906964937851072,,0.27735695928581094,-0.13627841039008548,-0.6906964937851072,,2023-06-08,USDT_SOL_perpetual_swap,100000,0.27735695928581094
2023-06-08,USDT_1000SHIB_perpetual_swap,0.007871,0.007989,0.00782,0.007949,1019134017201.0,1019134017201.0,0.0,8077199396.375867,0.0,USDT_1000SHIB_perpetual_swap,0.00782,0.007989,0.007949,0.007871,1019134017201.0,1000000,0,0.009653245268639532,0.006839772007599887,0.1764096492526268,0.03881338212232088,-0.16282253817798842,,0.1764096492526268,0.03881338212232088,-0.16282253817798842,,2023-06-08,USDT_1000SHIB_perpetual_swap,100000,0.1764096492526268
2023-06-08,USD_LINK_perpetual_swap,5.913,6.024,5.889,5.992,2256377671.440044,2256377671.440044,0.0,13445282609.763218,0.0,USD_LINK_perpetual_swap,5.889,6.024,5.992,5.913,2256377671.440044,1000000,0,0.012504224400135211,0.00033388981636051085,0.12822443984183773,-0.03276836158192098,-0.6083148123937769,,0.12822443984183773,-0.03276836158192098,-0.6083148123937769,,2023-06-08,USD_LINK_perpetual_swap,100000,0.12822443984183773
2023-06-08,USD_MATIC_perpetual_swap,0.7649,0.7836,0.7561,0.7811,46913168072.0,46913168072.0,0.0,36122905002.277725,0.0,USD_MATIC_perpetual_swap,0.7561,0.7836,0.7811,0.7649,46913168072.0,1000000,0,0.020512150509537586,0.07146776406035671,0.3223294396478755,0.1476638260358507,-0.04100675260896258,,0.3223294396478755,0.1476638260358507,-0.04100675260896258,,2023-06-08,USD_MATIC_perpetual_swap,100000,0.3223294396478755
2023-06-08,USDT_MATIC_perpetual_swap,0.7649,0.7836,0.7561,0.7811,46913168072.0,46913168072.0,0.0,36122905002.277725,0.0,USDT_MATIC_perpetual_swap,0.7561,0.7836,0.7811,0.7649,46913168072.0,1000000,0,0.020512150509537586,0.07146776406035671,0.3223294396478755,0.1476638260358507,-0.04100675260896258,,0.3223294396478755,0.1476638260358507,-0.04100675260896258,,2023-06-08,USDT_MATIC_perpetual_swap,100000,0.3223294396478755
2023-06-08,USDT_LDO_perpetual_swap,2.2731,2.3082,2.1536,2.1615,12706760274.0,12706760274.0,0.0,28208474989.86038,0.0,USDT_LDO_perpetual_swap,2.1536,2.3082,2.1615,2.2731,12706760274.0,1000000,0,-0.05176573810046059,-9.251977610214013e-05,0.2792968750000002,0.10500485660242331,-0.10355839416058388,,0.2792968750000002,0.10500485660242331,-0.10355839416058388,,2023-06-08,USDT_LDO_perpetual_swap,100000,0.2792968750000002
2023-06-08,USDT_BNB_perpetual_swap,259.21,266.41,257.41,262.08,339688921.68008006,172644774.12004274,167044147.56003729,45265408148.54652,43787263855.41687,USDT_BNB_perpetual_swap,257.41,266.41,262.08,259.21,339688921.68008006,1000000,0,0.009281010513343846,0.0035996017461896734,0.10568282495886594,0.1094272531007916,0.1324863883847549,,0.10568282495886594,0.1094272531007916,0.1324863883847549,,2023-06-08,USDT_BNB_perpetual_swap,100000,0.10568282495886594
2023-06-08,USD_DOGE_perpetual_swap,0.06723,0.06825,0.06703,0.06791,336605520707.0,336605520707.0,0.0,22800708942.673237,0.0,USD_DOGE_perpetual_swap,0.06703,0.06825,0.06791,0.06723,336605520707.0,1000000,0,0.009363852556480312,-0.022877697841726774,0.10368925727287492,0.03332318928788802,-0.280995235574378,,0.10368925727287492,0.03332318928788802,-0.280995235574378,,2023-06-08,USD_DOGE_perpetual_swap,100000,0.10368925727287492
2023-06-08,USDT_LINK_perpetual_swap,5.913,6.024,5.889,5.992,2256377671.440044,2256377671.440044,0.0,13445282609.763218,0.0,USDT_LINK_perpetual_swap,5.889,6.024,5.992,5.913,2256377671.440044,1000000,0,0.012504224400135211,0.00033388981636051085,0.12822443984183773,-0.03276836158192098,-0.6083148123937769,,0.12822443984183773,-0.03276836158192098,-0.6083148123937769,,2023-06-08,USDT_LINK_perpetual_swap,100000,0.12822443984183773
2023-06-08,USD_XRP_perpetual_swap,0.518,0.5262,0.5157,0.5242,171467693854.35706,171467693854.35706,0.0,89164130699.17012,0.0,USD_XRP_perpetual_swap,0.5157,0.5262,0.5242,0.518,171467693854.35706,1000000,0,0.009824696590252424,-0.025469418107454955,0.0914012075785966,0.11413390010627,-0.1829800498753117,,0.0914012075785966,0.11413390010627,-0.1829800498753117,,2023-06-08,USD_XRP_perpetual_swap,100000,0.0914012075785966
2023-06-08,USD_SOL_perpetual_swap,18.627,19.0,18.273,18.887,2993491759.0,2993491759.0,0.0,55859672447.25745,0.0,USD_SOL_perpetual_swap,18.273,19.0,18.887,18.627,2993491759.0,1000000,0,0.013033683758850056,0.08477399345241499,0.27735695928581094,-0.13627841039008548,-0.6906964937851072,,0.27735695928581094,-0.13627841039008548,-0.6906964937851072,,2023-06-08,USD_SOL_perpetual_swap,100000,0.27735695928581094
2023-06-08,USDT_XRP_perpetual_swap,0.518,0.5262,0.5157,0.5242,171467693854.35706,171467693854.35706,0.0,89164130699.17012,0.0,USDT_XRP_perpetual_swap,0.5157,0.5262,0.5242,0.518,171467693854.35706,1000000,0,0.009824696590252424,-0.025469418107454955,0.0914012075785966,0.11413390010627,-0.1829800498753117,,0.0914012075785966,0.11413390010627,-0.1829800498753117,,2023-06-08,USDT_XRP_perpetual_swap,100000,0.0914012075785966
